,gvkey,iid,datadate,tic,trt1m,naics,sic
1347940,7507,02C,30/09/1982,MOL.B,8.8224,312120.0,2082.0
1347941,7507,02C,31/10/1982,MOL.B,8.6957,312120.0,2082.0
1347942,7507,02C,30/11/1982,MOL.B,1.6,312120.0,2082.0
1347943,7507,02C,31/12/1982,MOL.B,3.1654,312120.0,2082.0
1347944,7507,02C,31/01/1983,MOL.B,13.1274,312120.0,2082.0
1347945,7507,02C,28/02/1983,MOL.B,4.4369,312120.0,2082.0
1347946,7507,02C,31/03/1983,MOL.B,6.8758,312120.0,2082.0
1347947,7507,02C,30/04/1983,MOL.B,6.1728,312120.0,2082.0
1347948,7507,02C,31/05/1983,MOL.B,-2.907,312120.0,2082.0
1347949,7507,02C,30/06/1983,MOL.B,0.9102,312120.0,2082.0
1347950,7507,02C,31/07/1983,MOL.B,-16.1677,312120.0,2082.0
1347951,7507,02C,31/08/1983,MOL.B,8.5714,312120.0,2082.0
1347952,7507,02C,30/09/1983,MOL.B,-0.2632,312120.0,2082.0
1347953,7507,02C,31/10/1983,MOL.B,0.0,312120.0,2082.0
1347954,7507,02C,30/11/1983,MOL.B,16.6667,312120.0,2082.0
1347955,7507,02C,31/12/1983,MOL.B,1.4857,312120.0,2082.0
1347956,7507,02C,31/01/1984,MOL.B,-11.3636,312120.0,2082.0
1347957,7507,02C,29/02/1984,MOL.B,-0.641,312120.0,2082.0
1347958,7507,02C,31/03/1984,MOL.B,-5.4194,312120.0,2082.0
1347959,7507,02C,30/04/1984,MOL.B,-6.2069,312120.0,2082.0
1347960,7507,02C,31/05/1984,MOL.B,0.0,312120.0,2082.0
1347961,7507,02C,30/06/1984,MOL.B,-0.2941,312120.0,2082.0
1347962,7507,02C,31/07/1984,MOL.B,-3.7313,312120.0,2082.0
1347963,7507,02C,31/08/1984,MOL.B,8.5271,312120.0,2082.0
1347964,7507,02C,30/09/1984,MOL.B,-1.7143,312120.0,2082.0
1347965,7507,02C,31/10/1984,MOL.B,-2.9412,312120.0,2082.0
1347966,7507,02C,30/11/1984,MOL.B,0.0,312120.0,2082.0
1347967,7507,02C,31/12/1984,MOL.B,-1.8182,312120.0,2082.0
1347968,7507,02C,31/01/1985,MOL.B,12.5,312120.0,2082.0
1347969,7507,02C,28/02/1985,MOL.B,-10.4167,312120.0,2082.0
1347970,7507,02C,31/03/1985,MOL.B,2.0155,312120.0,2082.0
1347971,7507,02C,30/04/1985,MOL.B,-3.0769,312120.0,2082.0
1347972,7507,02C,31/05/1985,MOL.B,13.4921,312120.0,2082.0
1347973,7507,02C,30/06/1985,MOL.B,-6.5734,312120.0,2082.0
1347974,7507,02C,31/07/1985,MOL.B,0.7576,312120.0,2082.0
1347975,7507,02C,31/08/1985,MOL.B,6.7669,312120.0,2082.0
1347976,7507,02C,30/09/1985,MOL.B,2.5352,312120.0,2082.0
1347977,7507,02C,31/10/1985,MOL.B,8.3333,312120.0,2082.0
1347978,7507,02C,30/11/1985,MOL.B,5.1282,312120.0,2082.0
1347979,7507,02C,31/12/1985,MOL.B,-0.2439,312120.0,2082.0
1347980,7507,02C,31/01/1986,MOL.B,4.9383,312120.0,2082.0
1347981,7507,02C,28/02/1986,MOL.B,12.9412,312120.0,2082.0
1347982,7507,02C,31/03/1986,MOL.B,7.0832,312120.0,2082.0
1347983,7507,02C,30/04/1986,MOL.B,8.8235,312120.0,2082.0
1347984,7507,02C,31/05/1986,MOL.B,-3.1531,312120.0,2082.0
1347985,7507,02C,30/06/1986,MOL.B,8.6512,312120.0,2082.0
1347986,7507,02C,31/07/1986,MOL.B,-2.5862,312120.0,2082.0
1347987,7507,02C,31/08/1986,MOL.B,-9.7346,312120.0,2082.0
1347988,7507,02C,30/09/1986,MOL.B,0.7843,312120.0,2082.0
1347989,7507,02C,31/10/1986,MOL.B,-5.8823,312120.0,2082.0
1347990,7507,02C,30/11/1986,MOL.B,-5.2083,312120.0,2082.0
1347991,7507,02C,31/12/1986,MOL.B,6.3736,312120.0,2082.0
1347992,7507,02C,31/01/1987,MOL.B,6.2499,312120.0,2082.0
1347993,7507,02C,28/02/1987,MOL.B,5.8824,312120.0,2082.0
1347994,7507,02C,31/03/1987,MOL.B,-1.1111,312120.0,2082.0
1347995,7507,02C,30/04/1987,MOL.B,-4.717,312120.0,2082.0
1347996,7507,02C,31/05/1987,MOL.B,0.99,312120.0,2082.0
1347997,7507,02C,30/06/1987,MOL.B,-1.6666,312120.0,2082.0
1347998,7507,02C,31/07/1987,MOL.B,6.5326,312120.0,2082.0
1347999,7507,02C,31/08/1987,MOL.B,3.7736,312120.0,2082.0
1348000,7507,02C,30/09/1987,MOL.B,-8.3637,312120.0,2082.0
1348001,7507,02C,31/10/1987,MOL.B,-17.0,312120.0,2082.0
1348002,7507,02C,30/11/1987,MOL.B,3.6145,312120.0,2082.0
1348003,7507,02C,31/12/1987,MOL.B,7.907,312120.0,2082.0
1348004,7507,02C,31/01/1988,MOL.B,5.4347,312120.0,2082.0
1348005,7507,02C,29/02/1988,MOL.B,0.0,312120.0,2082.0
1348006,7507,02C,31/03/1988,MOL.B,3.4021,312120.0,2082.0
1348007,7507,02C,30/04/1988,MOL.B,-3.5176,312120.0,2082.0
1348008,7507,02C,31/05/1988,MOL.B,-2.0833,312120.0,2082.0
1348009,7507,02C,30/06/1988,MOL.B,13.1702,312120.0,2082.0
1348010,7507,02C,31/07/1988,MOL.B,-0.9479,312120.0,2082.0
1348011,7507,02C,31/08/1988,MOL.B,0.0,312120.0,2082.0
1348012,7507,02C,30/09/1988,MOL.B,4.1914,312120.0,2082.0
1348013,7507,02C,31/10/1988,MOL.B,8.3333,312120.0,2082.0
1348014,7507,02C,30/11/1988,MOL.B,-6.8376,312120.0,2082.0
1348015,7507,02C,31/12/1988,MOL.B,3.5596,312120.0,2082.0
1348016,7507,02C,31/01/1989,MOL.B,16.9643,312120.0,2082.0
1348017,7507,02C,28/02/1989,MOL.B,-1.9084,312120.0,2082.0
1348018,7507,02C,31/03/1989,MOL.B,6.5214,312120.0,2082.0
1348019,7507,02C,30/04/1989,MOL.B,-1.4706,312120.0,2082.0
1348020,7507,02C,31/05/1989,MOL.B,5.9701,312120.0,2082.0
1348021,7507,02C,30/06/1989,MOL.B,2.0563,312120.0,2082.0
1348022,7507,02C,31/07/1989,MOL.B,3.8195,312120.0,2082.0
1348023,7507,02C,31/08/1989,MOL.B,0.3344,312120.0,2082.0
1348024,7507,02C,30/09/1989,MOL.B,3.28,312120.0,2082.0
1348025,7507,02C,31/10/1989,MOL.B,0.3247,312120.0,2082.0
1348026,7507,02C,30/11/1989,MOL.B,6.1489,312120.0,2082.0
1348027,7507,02C,31/12/1989,MOL.B,-1.8781,312120.0,2082.0
1348028,7507,02C,31/01/1990,MOL.B,-3.4375,312120.0,2082.0
1348029,7507,02C,28/02/1990,MOL.B,-2.9126,312120.0,2082.0
1348030,7507,02C,31/03/1990,MOL.B,3.28,312120.0,2082.0
1348031,7507,02C,30/04/1990,MOL.B,-5.8442,312120.0,2082.0
1348032,7507,02C,31/05/1990,MOL.B,6.8966,312120.0,2082.0
1348033,7507,02C,30/06/1990,MOL.B,0.6494,312120.0,2082.0
1348034,7507,02C,31/07/1990,MOL.B,-6.4516,312120.0,2082.0
1348035,7507,02C,31/08/1990,MOL.B,-10.3449,312120.0,2082.0
1348036,7507,02C,30/09/1990,MOL.B,-5.4263,312120.0,2082.0
1348037,7507,02C,31/10/1990,MOL.B,1.6393,312120.0,2082.0
1348038,7507,02C,30/11/1990,MOL.B,4.0322,312120.0,2082.0
1348039,7507,02C,31/12/1990,MOL.B,0.7752,312120.0,2082.0
1348040,7507,02C,31/01/1991,MOL.B,10.8528,312120.0,2082.0
1348041,7507,02C,28/02/1991,MOL.B,10.1398,312120.0,2082.0
1348042,7507,02C,31/03/1991,MOL.B,9.8413,312120.0,2082.0
1348043,7507,02C,30/04/1991,MOL.B,-1.1628,312120.0,2082.0
1348044,7507,02C,31/05/1991,MOL.B,0.047,312120.0,2082.0
1348045,7507,02C,30/06/1991,MOL.B,5.3254,312120.0,2082.0
1348046,7507,02C,31/07/1991,MOL.B,-4.7752,312120.0,2082.0
1348047,7507,02C,31/08/1991,MOL.B,2.4071,312120.0,2082.0
1348048,7507,02C,30/09/1991,MOL.B,5.2174,312120.0,2082.0
1348049,7507,02C,31/10/1991,MOL.B,1.2397,312120.0,2082.0
1348050,7507,02C,30/11/1991,MOL.B,-1.4531,312120.0,2082.0
1348051,7507,02C,31/12/1991,MOL.B,0.0,312120.0,2082.0
1348052,7507,02C,31/01/1992,MOL.B,9.1667,312120.0,2082.0
1348053,7507,02C,29/02/1992,MOL.B,4.7481,312120.0,2082.0
1348054,7507,02C,31/03/1992,MOL.B,1.4652,312120.0,2082.0
1348055,7507,02C,30/04/1992,MOL.B,-7.5812,312120.0,2082.0
1348056,7507,02C,31/05/1992,MOL.B,8.7656,312120.0,2082.0
1348057,7507,02C,30/06/1992,MOL.B,-9.7473,312120.0,2082.0
1348058,7507,02C,31/07/1992,MOL.B,-1.6,312120.0,2082.0
1348059,7507,02C,31/08/1992,MOL.B,1.3984,312120.0,2082.0
1348060,7507,02C,30/09/1992,MOL.B,-4.8387,312120.0,2082.0
1348061,7507,02C,31/10/1992,MOL.B,-1.6949,312120.0,2082.0
1348062,7507,02C,30/11/1992,MOL.B,0.1897,312120.0,2082.0
1348063,7507,02C,31/12/1992,MOL.B,-0.8658,312120.0,2082.0
1348064,7507,02C,31/01/1993,MOL.B,-6.5502,312120.0,2082.0
1348065,7507,02C,28/02/1993,MOL.B,3.4766,312120.0,2082.0
1348066,7507,02C,31/03/1993,MOL.B,-5.4545,312120.0,2082.0
1348067,7507,02C,30/04/1993,MOL.B,-1.4423,312120.0,2082.0
1348068,7507,02C,31/05/1993,MOL.B,-6.1268,312120.0,2082.0
1348069,7507,02C,30/06/1993,MOL.B,-1.5707,312120.0,2082.0
1348070,7507,02C,31/07/1993,MOL.B,7.4468,312120.0,2082.0
1348071,7507,02C,31/08/1993,MOL.B,2.6931,312120.0,2082.0
1348072,7507,02C,30/09/1993,MOL.B,-1.9417,312120.0,2082.0
1348073,7507,02C,31/10/1993,MOL.B,7.9208,312120.0,2082.0
1348074,7507,02C,30/11/1993,MOL.B,0.9174,312120.0,2082.0
1348075,7507,02C,31/12/1993,MOL.B,3.8364,312120.0,2082.0
1348076,7507,02C,31/01/1994,MOL.B,-3.9648,312120.0,2082.0
1348077,7507,02C,28/02/1994,MOL.B,1.578,312120.0,2082.0
1348078,7507,02C,31/03/1994,MOL.B,-3.6364,312120.0,2082.0
1348079,7507,02C,30/04/1994,MOL.B,-5.6604,312120.0,2082.0
1348080,7507,02C,31/05/1994,MOL.B,-6.28,312120.0,2082.0
1348081,7507,02C,30/06/1994,MOL.B,-9.6774,312120.0,2082.0
1348082,7507,02C,31/07/1994,MOL.B,3.5714,312120.0,2082.0
1348083,7507,02C,31/08/1994,MOL.B,0.8276,312120.0,2082.0
1348084,7507,02C,30/09/1994,MOL.B,-5.7471,312120.0,2082.0
1348085,7507,02C,31/10/1994,MOL.B,6.0976,312120.0,2082.0
1348086,7507,02C,30/11/1994,MOL.B,-16.092,312120.0,2082.0
1348087,7507,02C,31/12/1994,MOL.B,9.2055,312120.0,2082.0
1348088,7507,02C,31/01/1995,MOL.B,-1.8987,312120.0,2082.0
1348089,7507,02C,28/02/1995,MOL.B,6.7355,312120.0,2082.0
1348090,7507,02C,31/03/1995,MOL.B,0.0,312120.0,2082.0
1348091,7507,02C,30/04/1995,MOL.B,0.6098,312120.0,2082.0
1348092,7507,02C,31/05/1995,MOL.B,1.4788,312120.0,2082.0
1348093,7507,02C,30/06/1995,MOL.B,10.8434,312120.0,2082.0
1348094,7507,02C,31/07/1995,MOL.B,5.4348,312120.0,2082.0
1348095,7507,02C,31/08/1995,MOL.B,-6.4742,312120.0,2082.0
1348096,7507,02C,30/09/1995,MOL.B,0.0,312120.0,2082.0
1348097,7507,02C,31/10/1995,MOL.B,-8.8889,312120.0,2082.0
1348098,7507,02C,30/11/1995,MOL.B,7.9268,312120.0,2082.0
1348099,7507,02C,31/12/1995,MOL.B,3.6384,312120.0,2082.0
1348100,7507,02C,31/01/1996,MOL.B,4.3956,312120.0,2082.0
1348101,7507,02C,29/02/1996,MOL.B,-1.8737,312120.0,2082.0
1348102,7507,02C,31/03/1996,MOL.B,3.7838,312120.0,2082.0
1348103,7507,02C,30/04/1996,MOL.B,2.0833,312120.0,2082.0
1348104,7507,02C,31/05/1996,MOL.B,-5.3878,312120.0,2082.0
1348105,7507,02C,30/06/1996,MOL.B,-4.3478,312120.0,2082.0
1348106,7507,02C,31/07/1996,MOL.B,-6.1364,312120.0,2082.0
1348107,7507,02C,31/08/1996,MOL.B,1.6949,312120.0,2082.0
1348108,7507,02C,30/09/1996,MOL.B,-3.9048,312120.0,2082.0
1348109,7507,02C,31/10/1996,MOL.B,2.5,312120.0,2082.0
1348110,7507,02C,30/11/1996,MOL.B,8.5366,312120.0,2082.0
1348111,7507,02C,31/12/1996,MOL.B,-3.6854,312120.0,2082.0
1348112,7507,02C,31/01/1997,MOL.B,9.1765,312120.0,2082.0
1348113,7507,02C,28/02/1997,MOL.B,4.2242,312120.0,2082.0
1348114,7507,02C,31/03/1997,MOL.B,-3.125,312120.0,2082.0
1348115,7507,02C,30/04/1997,MOL.B,-1.0753,312120.0,2082.0
1348116,7507,02C,31/05/1997,MOL.B,4.6956,312120.0,2082.0
1348117,7507,02C,30/06/1997,MOL.B,-2.5105,312120.0,2082.0
1348118,7507,02C,31/07/1997,MOL.B,12.8755,312120.0,2082.0
1348119,7507,02C,31/08/1997,MOL.B,-2.6616,312120.0,2082.0
1348120,7507,02C,30/09/1997,MOL.B,1.2891,312120.0,2082.0
1348121,7507,02C,31/10/1997,MOL.B,-5.2427,312120.0,2082.0
1348122,7507,02C,30/11/1997,MOL.B,7.9098,312120.0,2082.0
1348123,7507,02C,31/12/1997,MOL.B,-2.4856,312120.0,2082.0
1348124,7507,02C,31/01/1998,MOL.B,-1.1765,312120.0,2082.0
1348125,7507,02C,28/02/1998,MOL.B,2.6984,312120.0,2082.0
1348126,7507,02C,31/03/1998,MOL.B,-5.0584,312120.0,2082.0
1348127,7507,02C,30/04/1998,MOL.B,4.0984,312120.0,2082.0
1348128,7507,02C,31/05/1998,MOL.B,6.0236,312120.0,2082.0
1348129,7507,02C,30/06/1998,MOL.B,0.9346,312120.0,2082.0
1348130,7507,02C,31/07/1998,MOL.B,-10.0,312120.0,2082.0
1348131,7507,02C,31/08/1998,MOL.B,-3.2922,312120.0,2082.0
1348132,7507,02C,30/09/1998,MOL.B,-6.6809,312120.0,2082.0
1348133,7507,02C,31/10/1998,MOL.B,7.8161,312120.0,2082.0
1348134,7507,02C,30/11/1998,MOL.B,-3.0704,312120.0,2082.0
1348135,7507,02C,31/12/1998,MOL.B,-2.439,312120.0,2082.0
1348136,7507,02C,31/01/1999,MOL.B,1.1364,312120.0,2082.0
1348137,7507,02C,28/02/1999,MOL.B,-3.6854,312120.0,2082.0
1348138,7507,02C,31/03/1999,MOL.B,1.1765,312120.0,2082.0
1348139,7507,02C,30/04/1999,MOL.B,2.3256,312120.0,2082.0
1348140,7507,02C,31/05/1999,MOL.B,14.4545,312120.0,2082.0
1348141,7507,02C,30/06/1999,MOL.B,8.0,312120.0,2082.0
1348142,7507,02C,31/07/1999,MOL.B,-6.1111,312120.0,2082.0
1348143,7507,02C,31/08/1999,MOL.B,3.5503,312120.0,2082.0
1348144,7507,02C,30/09/1999,MOL.B,-2.9333,312120.0,2082.0
1348145,7507,02C,31/10/1999,MOL.B,8.3004,312120.0,2082.0
1348146,7507,02C,30/11/1999,MOL.B,-2.3723,312120.0,2082.0
1348147,7507,02C,31/12/1999,MOL.B,1.6075,312120.0,2082.0
1348148,7507,02C,31/01/2000,MOL.B,-10.1852,312120.0,2082.0
1348149,7507,02C,29/02/2000,MOL.B,2.6804,312120.0,2082.0
1348150,7507,02C,31/03/2000,MOL.B,-5.502,312120.0,2082.0
1348151,7507,02C,30/04/2000,MOL.B,3.4261,312120.0,2082.0
1348152,7507,02C,31/05/2000,MOL.B,11.8012,312120.0,2082.0
1348153,7507,02C,30/06/2000,MOL.B,6.963,312120.0,2082.0
1348154,7507,02C,31/07/2000,MOL.B,9.7561,312120.0,2082.0
1348155,7507,02C,31/08/2000,MOL.B,-1.5873,312120.0,2082.0
1348156,7507,02C,30/09/2000,MOL.B,11.871,312120.0,2082.0
1348157,7507,02C,31/10/2000,MOL.B,11.5942,312120.0,2082.0
1348158,7507,02C,30/11/2000,MOL.B,7.1429,312120.0,2082.0
1348159,7507,02C,31/12/2000,MOL.B,1.0424,312120.0,2082.0
1348160,7507,02C,31/01/2001,MOL.B,-6.0241,312120.0,2082.0
1348161,7507,02C,28/02/2001,MOL.B,12.8205,312120.0,2082.0
1348162,7507,02C,31/03/2001,MOL.B,-0.2727,312120.0,2082.0
1348163,7507,02C,30/04/2001,MOL.B,-2.1739,312120.0,2082.0
1348164,7507,02C,31/05/2001,MOL.B,12.2807,312120.0,2082.0
1348165,7507,02C,30/06/2001,MOL.B,0.1667,312120.0,2082.0
1348166,7507,02C,31/07/2001,MOL.B,4.3841,312120.0,2082.0
1348167,7507,02C,31/08/2001,MOL.B,-2.0,312120.0,2082.0
1348168,7507,02C,30/09/2001,MOL.B,9.551,312120.0,2082.0
1348169,7507,02C,31/10/2001,MOL.B,-8.972,312120.0,2082.0
1348170,7507,02C,30/11/2001,MOL.B,13.5934,312120.0,2082.0
1348171,7507,02C,31/12/2001,MOL.B,1.5907,312120.0,2082.0
1348172,7507,02C,31/01/2002,MOL.B,-3.9286,312120.0,2082.0
1348173,7507,02C,28/02/2002,MOL.B,11.5242,312120.0,2082.0
1348174,7507,02C,31/03/2002,MOL.B,17.3667,312120.0,2082.0
1348175,7507,02C,30/04/2002,MOL.B,1.538,312120.0,2082.0
1348176,7507,02C,31/05/2002,MOL.B,3.7868,312120.0,2082.0
1348177,7507,02C,30/06/2002,MOL.B,-11.8919,312120.0,2082.0
1348178,7507,02C,31/07/2002,MOL.B,-11.5385,312120.0,2082.0
1348179,7507,02C,31/08/2002,MOL.B,6.2609,312120.0,2082.0
1348180,7507,02C,30/09/2002,MOL.B,0.7529,312120.0,2082.0
1348181,7507,02C,31/10/2002,MOL.B,-4.1721,312120.0,2082.0
1348182,7507,02C,30/11/2002,MOL.B,10.7143,312120.0,2082.0
1348183,7507,02C,31/12/2002,MOL.B,2.1198,312120.0,2082.0
1348184,7507,02C,31/01/2003,MOL.B,-0.5433,312120.0,2082.0
1348185,7507,02C,28/02/2003,MOL.B,-4.0971,312120.0,2082.0
1348186,7507,02C,31/03/2003,MOL.B,5.7278,312120.0,2082.0
1348187,7507,02C,30/04/2003,MOL.B,-1.6517,312120.0,2082.0
1348188,7507,02C,31/05/2003,MOL.B,10.9924,312120.0,2082.0
1348189,7507,02C,30/06/2003,MOL.B,0.8803,312120.0,2082.0
1348190,7507,02C,31/07/2003,MOL.B,-3.0933,312120.0,2082.0
1348191,7507,02C,31/08/2003,MOL.B,-5.3107,312120.0,2082.0
1348192,7507,02C,30/09/2003,MOL.B,0.1193,312120.0,2082.0
1348193,7507,02C,31/10/2003,MOL.B,2.5434,312120.0,2082.0
1348194,7507,02C,30/11/2003,MOL.B,1.2256,312120.0,2082.0
1348195,7507,02C,31/12/2003,MOL.B,4.987,312120.0,2082.0
1348196,7507,02C,31/01/2004,MOL.B,-15.7938,312120.0,2082.0
1348197,7507,02C,29/02/2004,MOL.B,0.3928,312120.0,2082.0
1348198,7507,02C,31/03/2004,MOL.B,5.5755,312120.0,2082.0
1348199,7507,02C,30/04/2004,MOL.B,-3.1638,312120.0,2082.0
1348200,7507,02C,31/05/2004,MOL.B,1.4094,312120.0,2082.0
1348201,7507,02C,30/06/2004,MOL.B,7.8648,312120.0,2082.0
1348202,7507,02C,31/07/2004,MOL.B,-3.0882,312120.0,2082.0
1348203,7507,02C,31/08/2004,MOL.B,-1.7602,312120.0,2082.0
1348204,7507,02C,30/09/2004,MOL.B,-0.865,312120.0,2082.0
1348205,7507,02C,31/10/2004,MOL.B,-1.1271,312120.0,2082.0
1348206,7507,02C,30/11/2004,MOL.B,9.563,312120.0,2082.0
1348207,7507,02C,31/12/2004,MOL.B,2.6012,312120.0,2082.0
1348208,7507,02C,31/01/2005,MOL.B,9.4767,312120.0,2082.0
1348209,7507,02C,28/02/2005,MOL.B,1.9121,312120.0,2082.0
1348210,7507,02C,31/03/2005,MOL.B,0.0,312120.0,2082.0
1487429,8130,01,31/01/1962,OLYB,,,2082.0
1487430,8130,01,28/02/1962,OLYB,,,2082.0
1487431,8130,01,31/03/1962,OLYB,,,2082.0
1487432,8130,01,30/04/1962,OLYB,,,2082.0
1487433,8130,01,31/05/1962,OLYB,,,2082.0
1487434,8130,01,30/06/1962,OLYB,,,2082.0
1487435,8130,01,31/07/1962,OLYB,,,2082.0
1487436,8130,01,31/08/1962,OLYB,,,2082.0
1487437,8130,01,30/09/1962,OLYB,,,2082.0
1487438,8130,01,31/10/1962,OLYB,,,2082.0
1487439,8130,01,30/11/1962,OLYB,,,2082.0
1487440,8130,01,31/12/1962,OLYB,,,2082.0
1487441,8130,01,31/01/1963,OLYB,,,2082.0
1487442,8130,01,28/02/1963,OLYB,,,2082.0
1487443,8130,01,31/03/1963,OLYB,,,2082.0
1487444,8130,01,30/04/1963,OLYB,,,2082.0
1487445,8130,01,31/05/1963,OLYB,,,2082.0
1487446,8130,01,30/06/1963,OLYB,,,2082.0
1487447,8130,01,31/07/1963,OLYB,,,2082.0
1487448,8130,01,31/08/1963,OLYB,,,2082.0
1487449,8130,01,30/09/1963,OLYB,,,2082.0
1487450,8130,01,31/10/1963,OLYB,,,2082.0
1487451,8130,01,30/11/1963,OLYB,,,2082.0
1487452,8130,01,31/12/1963,OLYB,,,2082.0
1487453,8130,01,31/01/1964,OLYB,,,2082.0
1487454,8130,01,29/02/1964,OLYB,,,2082.0
1487455,8130,01,31/03/1964,OLYB,,,2082.0
1487456,8130,01,30/04/1964,OLYB,,,2082.0
1487457,8130,01,31/05/1964,OLYB,,,2082.0
1487458,8130,01,30/06/1964,OLYB,,,2082.0
1487459,8130,01,31/07/1964,OLYB,,,2082.0
1487460,8130,01,31/08/1964,OLYB,,,2082.0
1487461,8130,01,30/09/1964,OLYB,,,2082.0
1487462,8130,01,31/10/1964,OLYB,,,2082.0
1487463,8130,01,30/11/1964,OLYB,,,2082.0
1487464,8130,01,31/12/1964,OLYB,,,2082.0
1487465,8130,01,31/01/1965,OLYB,,,2082.0
1487466,8130,01,28/02/1965,OLYB,,,2082.0
1487467,8130,01,31/03/1965,OLYB,,,2082.0
1487468,8130,01,30/04/1965,OLYB,,,2082.0
1487469,8130,01,31/05/1965,OLYB,,,2082.0
1487470,8130,01,30/06/1965,OLYB,,,2082.0
1487471,8130,01,31/07/1965,OLYB,,,2082.0
1487472,8130,01,31/08/1965,OLYB,,,2082.0
1487473,8130,01,30/09/1965,OLYB,,,2082.0
1487474,8130,01,31/10/1965,OLYB,,,2082.0
1487475,8130,01,30/11/1965,OLYB,,,2082.0
1487476,8130,01,31/12/1965,OLYB,,,2082.0
1487477,8130,01,31/01/1966,OLYB,,,2082.0
1487478,8130,01,28/02/1966,OLYB,,,2082.0
1487479,8130,01,31/03/1966,OLYB,,,2082.0
1487480,8130,01,30/04/1966,OLYB,,,2082.0
1487481,8130,01,31/05/1966,OLYB,-12.4,,2082.0
1487482,8130,01,30/06/1966,OLYB,12.6437,,2082.0
1487483,8130,01,31/07/1966,OLYB,-11.2245,,2082.0
1487484,8130,01,31/08/1966,OLYB,-11.954,,2082.0
1487485,8130,01,30/09/1966,OLYB,6.5789,,2082.0
1487486,8130,01,31/10/1966,OLYB,0.6173,,2082.0
1487487,8130,01,30/11/1966,OLYB,-4.7853,,2082.0
1487488,8130,01,31/12/1966,OLYB,-1.9608,,2082.0
1487489,8130,01,31/01/1967,OLYB,2.6667,,2082.0
1487490,8130,01,28/02/1967,OLYB,2.7273,,2082.0
1487491,8130,01,31/03/1967,OLYB,-1.2739,,2082.0
1487492,8130,01,30/04/1967,OLYB,1.9355,,2082.0
1487493,8130,01,31/05/1967,OLYB,0.7595,,2082.0
1487494,8130,01,30/06/1967,OLYB,2.5316,,2082.0
1487495,8130,01,31/07/1967,OLYB,14.8148,,2082.0
1487496,8130,01,31/08/1967,OLYB,-4.7312,,2082.0
1487497,8130,01,30/09/1967,OLYB,9.0909,,2082.0
1487498,8130,01,31/10/1967,OLYB,-7.2917,,2082.0
1487499,8130,01,30/11/1967,OLYB,-0.1124,,2082.0
1487500,8130,01,31/12/1967,OLYB,1.7143,,2082.0
1487501,8130,01,31/01/1968,OLYB,0.5618,,2082.0
1487502,8130,01,29/02/1968,OLYB,-3.6872,,2082.0
1487503,8130,01,31/03/1968,OLYB,-1.1696,,2082.0
1487504,8130,01,30/04/1968,OLYB,2.3669,,2082.0
1487505,8130,01,31/05/1968,OLYB,9.4798,,2082.0
1487506,8130,01,30/06/1968,OLYB,8.5106,,2082.0
1487507,8130,01,31/07/1968,OLYB,-6.8627,,2082.0
1487508,8130,01,31/08/1968,OLYB,-4.5263,,2082.0
1487509,8130,01,30/09/1968,OLYB,2.2222,,2082.0
1487510,8130,01,31/10/1968,OLYB,-3.8043,,2082.0
1487511,8130,01,30/11/1968,OLYB,0.113,,2082.0
1487512,8130,01,31/12/1968,OLYB,8.5714,,2082.0
1487513,8130,01,31/01/1969,OLYB,9.4737,,2082.0
1487514,8130,01,28/02/1969,OLYB,-0.1923,,2082.0
1487515,8130,01,31/03/1969,OLYB,-2.9126,,2082.0
1487516,8130,01,30/04/1969,OLYB,-4.0,,2082.0
1487517,8130,01,31/05/1969,OLYB,11.25,,2082.0
1487518,8130,01,30/06/1969,OLYB,-4.717,,2082.0
1487519,8130,01,31/07/1969,OLYB,-6.9307,,2082.0
1487520,8130,01,31/08/1969,OLYB,-2.3404,,2082.0
1487521,8130,01,30/09/1969,OLYB,-4.3956,,2082.0
1487522,8130,01,31/10/1969,OLYB,-2.2989,,2082.0
1487523,8130,01,30/11/1969,OLYB,-7.0588,,2082.0
1487524,8130,01,31/12/1969,OLYB,-3.8462,,2082.0
1487525,8130,01,31/01/1970,OLYB,2.6667,,2082.0
1487526,8130,01,28/02/1970,OLYB,-4.1558,,2082.0
1487527,8130,01,31/03/1970,OLYB,-2.7397,,2082.0
1487528,8130,01,30/04/1970,OLYB,-4.9296,,2082.0
1487529,8130,01,31/05/1970,OLYB,1.9259,,2082.0
1487530,8130,01,30/06/1970,OLYB,-5.8824,,2082.0
1487531,8130,01,31/07/1970,OLYB,1.5625,,2082.0
1487532,8130,01,31/08/1970,OLYB,3.0769,,2082.0
1487533,8130,01,30/09/1970,OLYB,-4.7761,,2082.0
1487534,8130,01,31/10/1970,OLYB,-14.2857,,2082.0
1487535,8130,01,30/11/1970,OLYB,11.1111,,2082.0
1487536,8130,01,31/12/1970,OLYB,-7.6271,,2082.0
1487537,8130,01,31/01/1971,OLYB,11.9266,,2082.0
1487538,8130,01,28/02/1971,OLYB,6.2295,,2082.0
1487539,8130,01,31/03/1971,OLYB,-10.1562,,2082.0
1487540,8130,01,30/04/1971,OLYB,8.6957,,2082.0
1487541,8130,01,31/05/1971,OLYB,-4.32,,2082.0
1487542,8130,01,30/06/1971,OLYB,-11.0169,,2082.0
1487543,8130,01,31/07/1971,OLYB,13.3333,,2082.0
1487544,8130,01,31/08/1971,OLYB,-1.1765,,2082.0
1487545,8130,01,30/09/1971,OLYB,-0.8621,,2082.0
1487546,8130,01,31/10/1971,OLYB,-13.913,,2082.0
